clone_id	n_seq	freq	cum_freq	rank
8453	2	2.0008003201280514e-4	0.09183673469387756	368
8455	2	2.0008003201280514e-4	0.09203681472589036	369
8469	2	2.0008003201280514e-4	0.09223689475790317	370
8536	2	2.0008003201280514e-4	0.09243697478991597	371
8551	2	2.0008003201280514e-4	0.09263705482192877	372
8581	2	2.0008003201280514e-4	0.09283713485394159	373
8583	2	2.0008003201280514e-4	0.09303721488595439	374
8643	2	2.0008003201280514e-4	0.09323729491796719	375
8709	2	2.0008003201280514e-4	0.09343737494998	376
8897	2	2.0008003201280514e-4	0.0936374549819928	377
8925	2	2.0008003201280514e-4	0.0938375350140056	378
8928	2	2.0008003201280514e-4	0.09403761504601842	379
8995	2	2.0008003201280514e-4	0.09423769507803122	380
9017	2	2.0008003201280514e-4	0.09443777511004402	381
9164	2	2.0008003201280514e-4	0.09463785514205683	382
9275	2	2.0008003201280514e-4	0.09483793517406963	383
9320	2	2.0008003201280514e-4	0.09503801520608243	384
9326	2	2.0008003201280514e-4	0.09523809523809525	385
9362	2	2.0008003201280514e-4	0.09543817527010805	386
9373	2	2.0008003201280514e-4	0.09563825530212085	387
9404	2	2.0008003201280514e-4	0.09583833533413366	388
1	1	1.0004001600640257e-4	0.09593837535014006	389
2	1	1.0004001600640257e-4	0.09603841536614646	390
3	1	1.0004001600640257e-4	0.09613845538215286	391
4	1	1.0004001600640257e-4	0.09623849539815926	392
5	1	1.0004001600640257e-4	0.09633853541416566	393
6	1	1.0004001600640257e-4	0.09643857543017208	394
7	1	1.0004001600640257e-4	0.09653861544617848	395
8	1	1.0004001600640257e-4	0.09663865546218488	396
9	1	1.0004001600640257e-4	0.09673869547819128	397
10	1	1.0004001600640257e-4	0.09683873549419768	398
11	1	1.0004001600640257e-4	0.09693877551020409	399
12	1	1.0004001600640257e-4	0.09703881552621049	400
13	1	1.0004001600640257e-4	0.09713885554221689	401
14	1	1.0004001600640257e-4	0.09723889555822329	402
15	1	1.0004001600640257e-4	0.09733893557422969	403
16	1	1.0004001600640257e-4	0.0974389755902361	404
17	1	1.0004001600640257e-4	0.09753901560624251	405
18	1	1.0004001600640257e-4	0.09763905562224891	406
19	1	1.0004001600640257e-4	0.09773909563825531	407
20	1	1.0004001600640257e-4	0.09783913565426171	408
22	1	1.0004001600640257e-4	0.09793917567026811	409
23	1	1.0004001600640257e-4	0.09803921568627451	410
24	1	1.0004001600640257e-4	0.09813925570228092	411
25	1	1.0004001600640257e-4	0.09823929571828732	412
26	1	1.0004001600640257e-4	0.09833933573429372	413
27	1	1.0004001600640257e-4	0.09843937575030012	414
28	1	1.0004001600640257e-4	0.09853941576630652	415
29	1	1.0004001600640257e-4	0.09863945578231292	416
30	1	1.0004001600640257e-4	0.09873949579831934	417
31	1	1.0004001600640257e-4	0.09883953581432574	418
32	1	1.0004001600640257e-4	0.09893957583033214	419
33	1	1.0004001600640257e-4	0.09903961584633854	420
34	1	1.0004001600640257e-4	0.09913965586234494	421
35	1	1.0004001600640257e-4	0.09923969587835134	422
36	1	1.0004001600640257e-4	0.09933973589435775	423
37	1	1.0004001600640257e-4	0.09943977591036415	424
38	1	1.0004001600640257e-4	0.09953981592637055	425
39	1	1.0004001600640257e-4	0.09963985594237695	426
40	1	1.0004001600640257e-4	0.09973989595838335	427
41	1	1.0004001600640257e-4	0.09983993597438975	428
42	1	1.0004001600640257e-4	0.09993997599039617	429
43	1	1.0004001600640257e-4	0.10004001600640257	430
44	1	1.0004001600640257e-4	0.10014005602240897	431
45	1	1.0004001600640257e-4	0.10024009603841537	432
46	1	1.0004001600640257e-4	0.10034013605442177	433
47	1	1.0004001600640257e-4	0.10044017607042817	434
48	1	1.0004001600640257e-4	0.10054021608643458	435
49	1	1.0004001600640257e-4	0.10064025610244098	436
50	1	1.0004001600640257e-4	0.10074029611844738	437
51	1	1.0004001600640257e-4	0.10084033613445378	438
52	1	1.0004001600640257e-4	0.10094037615046018	439
53	1	1.0004001600640257e-4	0.10104041616646658	440
54	1	1.0004001600640257e-4	0.101140456182473	441
55	1	1.0004001600640257e-4	0.1012404961984794	442
56	1	1.0004001600640257e-4	0.1013405362144858	443
57	1	1.0004001600640257e-4	0.1014405762304922	444
58	1	1.0004001600640257e-4	0.1015406162464986	445
59	1	1.0004001600640257e-4	0.101640656262505	446
